Feed ID,Dataset ID,Service Date Range Start,Service Date Range End
mdb-1307,taiwan/957/20181009,20180101,20181231
mdb-1307,taiwan/957/20181003,20180101,20181231
mdb-1307,taiwan/957/20180926,20180101,20181231
mdb-1307,taiwan/957/20180918,20180101,20181231
mdb-1307,taiwan/957/20180911,20180101,20181231
mdb-1307,taiwan/957/20180910,20180101,20181231
mdb-1308,capital-trailways/819/20170314,20140825,20240825
tfs-314,lane-transit-district/314/20230910,20230813,20240203
tfs-314,lane-transit-district/314/20230710,20230618,20230909
tfs-314,lane-transit-district/314/20230615,20230514,20230909
tfs-314,lane-transit-district/314/20230205,20230108,20230617
tfs-314,lane-transit-district/314/20220911,20220814,20230204
tfs-314,lane-transit-district/314/20220611,20220522,20220910
tfs-314,lane-transit-district/314/20220207,20220109,20220611
tfs-314,lane-transit-district/314/20210905,20210829,20220205
tfs-314,lane-transit-district/314/20210901-2,20210815,20220205
tfs-314,lane-transit-district/314/20210901,20210815,20220205
tfs-314,lane-transit-district/314/20210612,20210604,20210911
tfs-314,lane-transit-district/314/20210123,20210102,20210619
tfs-314,lane-transit-district/314/20200926,20200906,20210206
tfs-314,lane-transit-district/314/20200818,20200518,20200912
tfs-314,lane-transit-district/314/20200730,20200526,20200926
tfs-314,lane-transit-district/314/20200605,20200518,20200912
tfs-314,lane-transit-district/314/20200516,20200413,20200613
tfs-314,lane-transit-district/314/20200421,20200413,20200613
tfs-314,lane-transit-district/314/20200413,20200330,20200613
tfs-314,lane-transit-district/314/20200320,20200202,20200613
tfs-314,lane-transit-district/314/20200318,20200202,20200613
tfs-314,lane-transit-district/314/20200115,20191006,20200613
tfs-314,lane-transit-district/314/20190829,20190822,20200201
tfs-314,lane-transit-district/314/20190530,20190203,20190914
tfs-314,lane-transit-district/314/20190119,20180916,20190615
tfs-314,lane-transit-district/314/20180912,20180617,20190202
tfs-314,lane-transit-district/314/20180824,20180617,20190202
tfs-314,lane-transit-district/314/20180817,20180617,20190202
tfs-314,lane-transit-district/314/20180609,20180204,20180915
tfs-314,lane-transit-district/314/20180124,20170917,20180616
tfs-314,lane-transit-district/314/20171001,20170917,20180203
tfs-314,lane-transit-district/314/20170922,20170917,20180203
tfs-314,lane-transit-district/314/20170610,20170205,20170916
tfs-314,lane-transit-district/314/20170207,20170205,20170617
tfs-314,lane-transit-district/314/20161122,20160918,20170204
tfs-314,lane-transit-district/314/20160921,20160918,20170204
tfs-314,lane-transit-district/314/20160918,20160918,20170204
tfs-314,lane-transit-district/314/20160612,20160612,20160917
tfs-314,lane-transit-district/314/20160315,20160207,20160611
tfs-314,lane-transit-district/314/20160217,20160207,20160611
tfs-314,lane-transit-district/314/20160206,20160207,20160611
tfs-314,lane-transit-district/314/20151204,20150906,20160206
tfs-314,lane-transit-district/314/20151111,20150906,20160206
tfs-314,lane-transit-district/314/20150922,20150906,20160206
tfs-314,lane-transit-district/314/20150920,20150906,20160206
tfs-314,lane-transit-district/314/20150614,20150614,20150905
tfs-314,lane-transit-district/314/20150520,20150201,20150613
tfs-314,lane-transit-district/314/20150519,20150201,20150613
tfs-314,lane-transit-district/314/20150518,20150201,20150613
tfs-314,lane-transit-district/314/20150517,20150201,20150613
tfs-314,lane-transit-district/314/20150516,20150201,20150613
tfs-314,lane-transit-district/314/20150515,20150201,20150613
tfs-314,lane-transit-district/314/20150514,20150201,20150613
tfs-314,lane-transit-district/314/20150513,20150201,20150613
tfs-314,lane-transit-district/314/20150512,20150201,20150613
tfs-314,lane-transit-district/314/20150511,20150201,20150613
tfs-314,lane-transit-district/314/20150510,20150201,20150613
tfs-314,lane-transit-district/314/20150509,20150201,20150613
tfs-314,lane-transit-district/314/20150508,20150201,20150613
tfs-314,lane-transit-district/314/20150507,20150201,20150613
tfs-314,lane-transit-district/314/20150506,20150201,20150613
tfs-314,lane-transit-district/314/20150505,20150201,20150613
tfs-314,lane-transit-district/314/20150504,20150201,20150613
tfs-314,lane-transit-district/314/20150503,20150201,20150613
tfs-314,lane-transit-district/314/20150502,20150201,20150613
tfs-314,lane-transit-district/314/20150501,20150201,20150613
tfs-314,lane-transit-district/314/20150430,20150201,20150613
tfs-314,lane-transit-district/314/20150429,20150201,20150613
tfs-314,lane-transit-district/314/20150428,20150201,20150613
tfs-314,lane-transit-district/314/20150427,20150201,20150613
tfs-314,lane-transit-district/314/20150426,20150201,20150613
tfs-314,lane-transit-district/314/20150425,20150201,20150613
tfs-314,lane-transit-district/314/20150424,20150201,20150613
tfs-314,lane-transit-district/314/20150423,20150201,20150613
tfs-314,lane-transit-district/314/20150422,20150201,20150613
tfs-314,lane-transit-district/314/20150421,20150201,20150613
tfs-314,lane-transit-district/314/20150420,20150201,20150613
tfs-314,lane-transit-district/314/20150419,20150201,20150613
tfs-314,lane-transit-district/314/20150418,20150201,20150613
tfs-314,lane-transit-district/314/20150417,20150201,20150613
tfs-314,lane-transit-district/314/20150416,20150201,20150613
tfs-314,lane-transit-district/314/20150415,20150201,20150613
tfs-314,lane-transit-district/314/20150414,20150201,20150613
tfs-314,lane-transit-district/314/20150413,20150201,20150613
tfs-314,lane-transit-district/314/20150412,20150201,20150613
tfs-314,lane-transit-district/314/20150411,20150201,20150613
tfs-314,lane-transit-district/314/20150410,20150201,20150613
tfs-314,lane-transit-district/314/20150409,20150201,20150613
tfs-314,lane-transit-district/314/20150408,20150201,20150613
tfs-314,lane-transit-district/314/20150407,20150201,20150613
tfs-314,lane-transit-district/314/20150406,20150201,20150613
tfs-314,lane-transit-district/314/20150405,20150201,20150613
tfs-314,lane-transit-district/314/20150404,20150201,20150613
tfs-314,lane-transit-district/314/20150403,20150201,20150613
tfs-314,lane-transit-district/314/20150402,20150201,20150613
tfs-314,lane-transit-district/314/20150401,20150201,20150613
tfs-314,lane-transit-district/314/20150331,20150201,20150613
tfs-314,lane-transit-district/314/20150330,20150201,20150613
tfs-314,lane-transit-district/314/20150329,20150201,20150613
tfs-314,lane-transit-district/314/20150328,20150201,20150613
tfs-314,lane-transit-district/314/20150327,20150201,20150613
tfs-314,lane-transit-district/314/20150326,20150201,20150613
tfs-314,lane-transit-district/314/20150325,20150201,20150613
tfs-314,lane-transit-district/314/20150324,20150201,20150613
tfs-314,lane-transit-district/314/20150323,20150201,20150613
tfs-314,lane-transit-district/314/20150322,20150201,20150613
tfs-314,lane-transit-district/314/20150321,20150201,20150613
tfs-314,lane-transit-district/314/20150320,20150201,20150613
tfs-314,lane-transit-district/314/20150319,20150201,20150613
tfs-314,lane-transit-district/314/20150318,20150201,20150613
tfs-314,lane-transit-district/314/20150317,20150201,20150613
tfs-314,lane-transit-district/314/20150316,20150201,20150613
tfs-314,lane-transit-district/314/20150315,20150201,20150613
tfs-314,lane-transit-district/314/20150314,20150201,20150613
tfs-314,lane-transit-district/314/20150313,20150201,20150613
tfs-314,lane-transit-district/314/20150312,20150201,20150613
tfs-314,lane-transit-district/314/20150311,20150201,20150613
tfs-314,lane-transit-district/314/20150310,20150201,20150613
tfs-314,lane-transit-district/314/20150309,20150201,20150613
tfs-314,lane-transit-district/314/20150308,20150201,20150613
tfs-314,lane-transit-district/314/20150307,20150201,20150613
tfs-314,lane-transit-district/314/20150306,20150201,20150613
tfs-314,lane-transit-district/314/20150305,20150201,20150613
tfs-314,lane-transit-district/314/20150304,20150201,20150613
tfs-314,lane-transit-district/314/20150303,20150201,20150613
tfs-314,lane-transit-district/314/20150302,20150201,20150613
tfs-314,lane-transit-district/314/20150301,20150201,20150613
tfs-314,lane-transit-district/314/20150228,20150201,20150613
tfs-314,lane-transit-district/314/20150227,20150201,20150613
tfs-314,lane-transit-district/314/20150226,20150201,20150613
tfs-314,lane-transit-district/314/20150225,20150201,20150613
tfs-314,lane-transit-district/314/20150224,20150201,20150613
tfs-314,lane-transit-district/314/20150223,20150201,20150613
tfs-314,lane-transit-district/314/20150222,20150201,20150613
tfs-314,lane-transit-district/314/20150221,20150201,20150613
tfs-314,lane-transit-district/314/20150220,20150201,20150613
tfs-314,lane-transit-district/314/20150219,20150201,20150613
tfs-314,lane-transit-district/314/20150218,20150201,20150613
tfs-314,lane-transit-district/314/20150217,20150201,20150613
tfs-314,lane-transit-district/314/20150216,20150201,20150613
tfs-314,lane-transit-district/314/20150215,20150201,20150613
tfs-314,lane-transit-district/314/20150214,20150201,20150613
tfs-314,lane-transit-district/314/20150213,20150201,20150613
tfs-314,lane-transit-district/314/20150212,20150201,20150613
tfs-314,lane-transit-district/314/20150211,20150201,20150613
tfs-314,lane-transit-district/314/20150210,20150201,20150613
tfs-314,lane-transit-district/314/20150209,20150201,20150613
tfs-314,lane-transit-district/314/20150208,20150201,20150613
tfs-314,lane-transit-district/314/20150207,20150201,20150613
tfs-314,lane-transit-district/314/20150206,20150201,20150613
tfs-314,lane-transit-district/314/20150205,20150201,20150613
tfs-314,lane-transit-district/314/20150204,20150201,20150613
tfs-314,lane-transit-district/314/20150203,20150201,20150613
tfs-314,lane-transit-district/314/20150202,20150201,20150613
tfs-314,lane-transit-district/314/20150201,20150201,20150613
tfs-314,lane-transit-district/314/20150113,20140921,20150131
tfs-314,lane-transit-district/314/20150112,20140921,20150131
tfs-314,lane-transit-district/314/20150111,20140921,20150131
tfs-314,lane-transit-district/314/20150110,20140921,20150131
tfs-314,lane-transit-district/314/1420827903,20140921,20150131
tfs-314,lane-transit-district/314/1420740904,20140921,20150131
tfs-314,lane-transit-district/314/1420653904,20140921,20150131
tfs-314,lane-transit-district/314/1420566905,20140921,20150131
tfs-314,lane-transit-district/314/1420479903,20140921,20150131
tfs-314,lane-transit-district/314/1420392903,20140921,20150131
tfs-314,lane-transit-district/314/1420305903,20140921,20150131
tfs-314,lane-transit-district/314/1420218906,20140921,20150131
tfs-314,lane-transit-district/314/1420131904,20140921,20150131
tfs-314,lane-transit-district/314/1420044905,20140921,20150131
tfs-314,lane-transit-district/314/1419957910,20140921,20150131
tfs-314,lane-transit-district/314/1419870905,20140921,20150131
tfs-314,lane-transit-district/314/1419783906,20140921,20150131
tfs-314,lane-transit-district/314/1419696906,20140921,20150131
tfs-314,lane-transit-district/314/1419609905,20140921,20150131
tfs-314,lane-transit-district/314/1419522905,20140921,20150131
tfs-314,lane-transit-district/314/1419435906,20140921,20150131
tfs-314,lane-transit-district/314/1419348906,20140921,20150131
tfs-314,lane-transit-district/314/1419261905,20140921,20150131
tfs-314,lane-transit-district/314/1419174906,20140921,20150131
tfs-314,lane-transit-district/314/1419087910,20140921,20150131
tfs-314,lane-transit-district/314/1419000905,20140921,20150131
tfs-314,lane-transit-district/314/1418913905,20140921,20150131
tfs-314,lane-transit-district/314/1418826906,20140921,20150131
tfs-314,lane-transit-district/314/1418739906,20140921,20150131
tfs-314,lane-transit-district/314/1418651705,20140921,20150131
tfs-314,lane-transit-district/314/1418564712,20140921,20150131
tfs-314,lane-transit-district/314/1418477707,20140921,20150131
tfs-314,lane-transit-district/314/1418390710,20140921,20150131
tfs-314,lane-transit-district/314/1418303711,20140921,20150131
tfs-314,lane-transit-district/314/1418216716,20140921,20150131
tfs-314,lane-transit-district/314/1418127909,20140921,20150131
tfs-314,lane-transit-district/314/1418040909,20140921,20150131
tfs-314,lane-transit-district/314/1417953609,20140921,20150131
tfs-314,lane-transit-district/314/1417866610,20140921,20150131
tfs-314,lane-transit-district/314/1417778410,20140921,20150131
tfs-314,lane-transit-district/314/1417689608,20140921,20150131
tfs-314,lane-transit-district/314/1417602608,20140921,20150131
tfs-314,lane-transit-district/314/1417515608,20140921,20150131
tfs-314,lane-transit-district/314/1417428613,20140921,20150131
tfs-314,lane-transit-district/314/1417341608,20140921,20150131
tfs-314,lane-transit-district/314/1417254608,20140921,20150131
tfs-314,lane-transit-district/314/1417167610,20140921,20150131
tfs-314,lane-transit-district/314/1417080310,20140921,20150131
tfs-314,lane-transit-district/314/1416992708,20140921,20150131
tfs-314,lane-transit-district/314/1416905407,20140921,20150131
tfs-314,lane-transit-district/314/1416861915,20140921,20150131
tfs-314,lane-transit-district/314/1416773713,20140921,20150131
tfs-314,lane-transit-district/314/1416686115,20140921,20150131
tfs-314,lane-transit-district/314/1416599108,20140921,20150131
tfs-314,lane-transit-district/314/1416512114,20140921,20150131
tfs-314,lane-transit-district/314/1416424808,20140921,20150131
tfs-314,lane-transit-district/314/1416337806,20140921,20150131
tfs-314,lane-transit-district/314/1416250808,20140921,20150131
tfs-314,lane-transit-district/314/1416163807,20140921,20150131
tfs-314,lane-transit-district/314/1416076814,20140921,20150131
tfs-314,lane-transit-district/314/1415989508,20140921,20150131
tfs-314,lane-transit-district/314/1415902511,20140921,20150131
tfs-314,lane-transit-district/314/1415815507,20140921,20150131
tfs-314,lane-transit-district/314/1415728508,20140921,20150131
tfs-314,lane-transit-district/314/1415641508,20140921,20150131
tfs-314,lane-transit-district/314/1415554511,20140921,20150131
tfs-314,lane-transit-district/314/1415466019,20140921,20150131
tfs-314,lane-transit-district/314/1415379013,20140921,20150131
tfs-314,lane-transit-district/314/1415292021,20140921,20150131
tfs-314,lane-transit-district/314/1415205013,20140921,20150131
tfs-314,lane-transit-district/314/1415115915,20140921,20150131
tfs-314,lane-transit-district/314/1415028918,20140921,20150131
tfs-314,lane-transit-district/314/1414941912,20140921,20150131
tfs-314,lane-transit-district/314/1414854913,20140921,20150131
tfs-314,lane-transit-district/314/1414767912,20140921,20150131
tfs-314,lane-transit-district/314/1414680915,20140921,20150131
tfs-314,lane-transit-district/314/1414593915,20140921,20150131
tfs-314,lane-transit-district/314/1414506914,20140921,20150131
tfs-314,lane-transit-district/314/1414419918,20140921,20150131
tfs-314,lane-transit-district/314/1414332915,20140921,20150131
tfs-314,lane-transit-district/314/1414245921,20140921,20150131
tfs-314,lane-transit-district/314/1414158914,20140921,20150131
tfs-314,lane-transit-district/314/1414071914,20140921,20150131
tfs-314,lane-transit-district/314/1413984309,20140921,20150131
tfs-314,lane-transit-district/314/1413897304,20140921,20150131
tfs-314,lane-transit-district/314/1413810304,20140921,20150131
tfs-314,lane-transit-district/314/1413723303,20140921,20150131
tfs-314,lane-transit-district/314/1413636304,20140921,20150131
tfs-314,lane-transit-district/314/1413549303,20140921,20150131
tfs-314,lane-transit-district/314/1413462304,20140921,20150131
tfs-314,lane-transit-district/314/1413375303,20140921,20150131
tfs-314,lane-transit-district/314/1413288303,20140921,20150131
tfs-314,lane-transit-district/314/1413199505,20140921,20150131
tfs-314,lane-transit-district/314/1413112502,20140921,20150131
tfs-314,lane-transit-district/314/1413025504,20140921,20150131
tfs-314,lane-transit-district/314/1412938502,20140921,20150131
tfs-314,lane-transit-district/314/1412851503,20140921,20150131
tfs-314,lane-transit-district/314/1412764503,20140921,20150131
tfs-314,lane-transit-district/314/1412675403,20140921,20150131
tfs-314,lane-transit-district/314/1412588546,20140921,20150131
tfs-314,lane-transit-district/314/1411485316,20140921,20150131
tfs-314,lane-transit-district/314/1411398316,20140921,20150131
tfs-314,lane-transit-district/314/1411311309,20140921,20150131
tfs-314,lane-transit-district/314/1409847608,20140615,20140920
tfs-314,lane-transit-district/314/1409760865,20140615,20140920
tfs-314,lane-transit-district/314/1409673604,20140615,20140920
tfs-314,lane-transit-district/314/1409586604,20140615,20140920
tfs-314,lane-transit-district/314/1409499615,20140615,20140920
tfs-314,lane-transit-district/314/1409412604,20140615,20140920
tfs-314,lane-transit-district/314/1409325604,20140615,20140920
tfs-314,lane-transit-district/314/1409238605,20140615,20140920
tfs-314,lane-transit-district/314/1409151608,20140615,20140920
tfs-314,lane-transit-district/314/1409064603,20140615,20140920
tfs-314,lane-transit-district/314/1408976713,20140615,20140920
tfs-314,lane-transit-district/314/1408889717,20140615,20140920
tfs-314,lane-transit-district/314/1408802709,20140615,20140920
tfs-314,lane-transit-district/314/1408715717,20140615,20140920
tfs-314,lane-transit-district/314/1408628714,20140615,20140920
tfs-314,lane-transit-district/314/1408541715,20140615,20140920
tfs-314,lane-transit-district/314/1408454853,20140615,20140920
tfs-314,lane-transit-district/314/1408367713,20140615,20140920
tfs-314,lane-transit-district/314/1408324359,20140615,20140920
tfs-314,lane-transit-district/314/1408013863,20140615,20140920
tfs-314,lane-transit-district/314/1407926236,20140615,20140920
tfs-314,lane-transit-district/314/1407838646,20140615,20140920
