Feed Stable ID,Catalog ID,Files
mdb-362,us-kentucky-blue-grass-community-action-partnership-gtfs-362,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1895,fr-grand-est-la-navette-de-la-cc-sel-et-vermois-gtfs-1895,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-777,de-baden-wurttemberg-rhein-neckar-verkehr-gtfs-777,"agency.txt, calendar.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1933,gb-east-riding-of-yorkshire-east-yorkshire-gtfs-1933,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1991,ca-british-columbia-bc-transit-fraser-valley-region-gtfs-1991,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1827,si-ljubljana-ljubljanski-potniski-promet-gtfs-1827,"agency.txt, calendar_dates.txt, fare_attributes.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1065,es-unknown-renfe-cercanias-gtfs-1065,"agency.txt, calendar.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-892,es-barcelona-autos-castellbisbal-gtfs-892,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-511,us-new-york-mta-new-york-city-transit-mta-gtfs-511,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1789,fr-pays-de-la-loire-transports-publics-du-choletais-gtfs-1789,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-889,fr-provence-alpes-cote-dazur-les-bus-des-cigales-gtfs-889,"ExportService.checksum.md5, agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-205,us-minnesota-metro-transit-gtfs-205,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, levels.txt, linked_datasets.txt, pathways.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt, vehicles.txt"
mdb-1090,de-unknown-wurzburger-verkehrsverbund-gtfs-1090,"agency.txt, attributions.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-330,us-florida-broward-county-transit-gtfs-330,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1915,cy-unknown-osypa-gtfs-1915,"agency.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, translations.txt, trips.txt"
mdb-301,us-minnesota-duluth-transit-gtfs-301,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1944,gb-west-berkshire-newbury-district-gtfs-1944,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-767,cz-praha-prazska-integrovana-doprava-pid-gtfs-767,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, levels.txt, pathways.txt, route_stops.txt, route_sub_agencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt, vehicle_allocations.txt, vehicle_boardings.txt, vehicle_categories.txt, vehicle_couplings.txt"
mdb-651,au-queensland-wide-bay-transit-gtfs-651,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1934,gb-cornwall-go-cornwall-bus-gtfs-1934,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1011,pl-mazowieckie-koleje-mazowieckie-km-gtfs-1011,"agency.txt, attribution.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-206,us-minnesota-minnesota-valley-transit-authority-mvta-gtfs-206,"agency.txt, calendar_dates.txt, fare_attributes.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-182,us-oklahoma-campus-area-rapid-transit-cart-gtfs-182,"agency.txt, calendar.txt, calendar_attributes.txt, directions.txt, feed_info.txt, realtime_routes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1834,lt-siauliu-apskritis-busturas-gtfs-1834,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1928,gb-brighton-and-hove-brighton-hove-bus-gtfs-1928,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1294,it-lazio-roma-servizi-per-la-mobilita-gtfs-1294,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1042,lt-klaipedos-apskritis-klaipeda-transport-gtfs-1042,"agency.txt, blocks.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1979,us-arizona-mountain-line-transit-gtfs-1979,"agency.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, feed_info.txt, realtime_routes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-677,au-queensland-sunbus-townsville-gtfs-677,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1212,be-unknown-societe-regionale-wallonne-du-transport-gtfs-1212,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-326,us-florida-pinellas-suncoast-transit-authority-psta-gtfs-326,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-980,pl-dolnoslaskie-mpk-wroclaw-gtfs-980,"agency.txt, calendar.txt, calendar_dates.txt, contracts_ext.txt, control_stops.txt, feed_info.txt, route_types.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt, variants.txt, vehicle_types.txt"
mdb-888,fr-provence-alpes-cote-dazur-aix-en-bus-gtfs-888,"ExportService.checksum.md5, agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-861,hu-pecs-biokom-gtfs-861,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1890,fr-ile-de-france-le-titus-gtfs-1890,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-389,us-illinois-chicago-transit-authority-cta-gtfs-389,"agency.txt, calendar.txt, calendar_dates.txt, developers_license_agreement.htm, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-714,ca-alberta-edmonton-transit-system-gtfs-714,"agency.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, levels.txt, pathways.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trip_pattern.txt, trips.txt"
mdb-1918,cy-unknown-npt-gtfs-1918,"agency.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, translations.txt, trips.txt"
mdb-1012,pl-podlaskie-miejskie-przedsiebiorstwo-komunikacyjne-w-lomzy-mpk-zb-w-lomzy-gtfs-1012,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-778,de-bayern-verkehrsverbund-rhein-sieg-gtfs-778,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-181,us-colorado-university-of-colorado-boulder-gtfs-181,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-80,us-california-soltrans-gtfs-80,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-679,au-queensland-translink-magnetic-island-ferry-gtfs-679,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-660,au-south-australia-adelaide-metro-gtfs-660,"Release Notes.txt, agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-757,ca-quebec-reseau-de-transport-de-la-capitale-gtfs-757,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-994,us-california-commerce-municipal-bus-lines-gtfs-994,"agency.txt, calendar.txt, calendar_attributes.txt, directions.txt, feed_info.txt, realtime_routes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-380,us-virginia-radford-transit-gtfs-380,"agency.txt, calendar.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-782,de-berlin-verkehrsverbund-berlin-brandenburg-gtfs-782,"agency.txt, calendar.txt, calendar_dates.txt, frequencies.txt, levels.txt, pathways.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1907,pl-podlaskie-bialostocka-komunikacja-miejska-gtfs-1907,"agency.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-739,ca-quebec-regie-intermunicipale-de-transport-des-collines-gtfs-739,"agency.txt, attributions.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_notes.txt, timetable_notes_references.txt, timetable_pages.txt, timetables.txt, transfers.txt, translations.txt, trips.txt"
mdb-1893,fr-occitanie-tum-gtfs-1893,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-247,us-oregon-trimet-gtfs-247,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, linked_datasets.txt, route_directions.txt, routes.txt, shapes.txt, stop_features.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-648,at-wien-wiener-lokalbahnen-wlb-gtfs-648,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-674,au-queensland-translink-sunbus-cairns-gtfs-674,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1946,gb-nottingham-nottingham-city-transport-gtfs-1946,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-982,pl-wielkopolskie-zarzad-transportu-miejskiego-poznan-ztm-poznan-gtfs-982,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1908,pl-malopolskie-koleje-malopolskie-gtfs-1908,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-150,us-texas-capital-metro-gtfs-150,"agency.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1919,cy-unknown-lpt-gtfs-1919,"agency.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, translations.txt, trips.txt"
mdb-30,us-california-la-metro-rail-gtfs-30,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-985,fr-auvergne-rhone-alpes-cars-region-auvergne-rhone-alpes-transisere-gtfs-985,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1094,de-nordrhein-westfalen-rurtalbahn-gmbh-gtfs-1094,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-515,us-new-york-nyc-ferry-gtfs-515,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-364,us-kentucky-transit-authority-of-river-city-tarc-gtfs-364,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1894,fr-nouvelle-aquitaine-respire-gtfs-1894,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-853,de-unknown-flixbus-gtfs-853,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-64,us-california-livermore-amador-valley-transit-authority-gtfs-64,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1210,us-california-los-angeles-department-of-transportation-ladot-gtfs-1210,"agency.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, feed_info.txt, realtime_routes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-437,us-massachusetts-massachusetts-bay-transportation-authority-mbta-gtfs-437,"agency.txt, areas.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, checkpoints.txt, directions.txt, facilities.txt, facilities_properties.txt, facilities_properties_definitions.txt, fare_leg_rules.txt, fare_media.txt, fare_products.txt, fare_transfer_rules.txt, feed_info.txt, levels.txt, lines.txt, linked_datasets.txt, multi_route_trips.txt, pathways.txt, route_patterns.txt, routes.txt, shapes.txt, stop_areas.txt, stop_times.txt, stops.txt, timeframes.txt, transfers.txt, trips.txt, trips_properties.txt, trips_properties_definitions.txt"
mdb-686,be-unknown-societe-nationale-des-chemins-de-fer-belges-nmbs-sncb-gtfs-686,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_time_overrides.txt, stop_times.txt, stops.txt, transfers.txt, translations.txt, trips.txt"
mdb-710,ca-british-columbia-bc-transit-dawson-creek-transit-system-gtfs-710,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1889,fr-occitanie-alesy-gtfs-1889,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1945,gb-newport-newport-bus-gtfs-1945,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-507,us-new-york-mta-new-york-city-transit-gtfs-507,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-929,fi-etela-karjala-lappeenranta-gtfs-929,"agency.txt, calendar.txt, calendar_dates.txt, contracts.txt, emissions.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, translations.txt, trips.txt"
mdb-1089,de-unknown-verkehrsverbund-stuttgart-gtfs-1089,"agency.txt, attributions.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-2021,it-brindisi-stp-brindisi-gtfs-2021,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-990,hu-budapest-budapesti-kozlekedesi-kozpont-bkk-gtfs-990,"agency.txt, calendar_dates.txt, feed_info.txt, pathways.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, telebusz_rules.txt, trips.txt"
mdb-787,es-canarias-transportes-interurbanos-de-tenerife-titsa-gtfs-787,"agency.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-2017,lv-rezekne-rezeknes-satiksme-gtfs-2017,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-517,us-new-jersey-port-authority-trans-hudson-path-gtfs-517,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-696,ca-british-columbia-translink-west-coast-express-gtfs-696,"agency.txt, calendar.txt, calendar_dates.txt, direction_names_exceptions.txt, directions.txt, feed_info.txt, pattern_id.txt, routes.txt, shapes.txt, signup_periods.txt, stop_order_exceptions.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-2018,lv-jurmala-jurmalas-autobusu-satiksme-gtfs-2018,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-368,us-georgia-metropolitan-atlanta-rapid-transit-authority-marta-gtfs-368,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1939,gb-hertfordshire-intalink-gtfs-1939,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1950,gb-unknown-salisbury-reds-gtfs-1950,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-842,fr-provence-alpes-cote-dazur-marcoulines-gtfs-842,"ExportService.checksum.md5, agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1900,pt-lisboa-carris-metropolitana-gtfs-1900,"agency.txt, archives.txt, calendar_dates.txt, dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, municipalities.txt, periods.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
